M,theta_idx,theta_val,mu_kernel,method,trial,S_approx,S_ref,abs_err,rel_err,N_terms
1024,0,0.7853981633974483,lorentz,kahan,3,0.3535335005073696,0.3535335005466023,3.92327281772964e-11,1.1097315563203547e-10,1048576
1024,0,0.7853981633974483,lorentz,sequential,4,0.3535335005459918,0.3535335005466023,6.105116412413736e-13,1.7268848363661557e-12,1048576
1024,0,0.7853981633974483,lorentz,kahan,4,0.3535335005462088,0.3535335005466023,3.9351855107838674e-13,1.1131011643025712e-12,1048576
1024,0,0.7853981633974483,lorentz,sequential,5,0.353533500485796,0.3535335005466023,6.080630443605628e-11,1.7199587688873314e-10,1048576
1024,0,0.7853981633974483,lorentz,kahan,5,0.353533500485863,0.3535335005466023,6.073930247652015e-11,1.7180635606699335e-10,1048576
1024,0,0.7853981633974483,lorentz,sequential,6,0.3535335006024601,0.3535335005466023,5.5857762859545794e-11,1.5799850020771287e-10,1048576
1024,0,0.7853981633974483,lorentz,kahan,6,0.3535335006028157,0.3535335005466023,5.621342280548447e-11,1.590045150419189e-10,1048576
1024,0,0.7853981633974483,lorentz,sequential,7,0.3535335004717022,0.3535335005466023,7.490014164446279e-11,2.118615110835573e-10,1048576
1024,0,0.7853981633974483,lorentz,kahan,7,0.3535335004726753,0.3535335005466023,7.392703116337884e-11,2.0910898415307003e-10,1048576
1024,0,0.7853981633974483,lorentz,sequential,8,0.3535335005230094,0.3535335005466023,2.3592905407099348e-11,6.673456792813717e-11,1048576
1024,0,0.7853981633974483,lorentz,kahan,8,0.3535335005237962,0.3535335005466023,2.2806090349547503e-11,6.45089936718493e-11,1048576
1024,0,0.7853981633974483,lorentz,sequential,9,0.3535335006407977,0.3535335005466023,9.419537372323815e-11,2.6643973931070625e-10,1048576
1024,0,0.7853981633974483,lorentz,kahan,9,0.35353350064017,0.3535335005466023,9.356770913626632e-11,2.646643358878301e-10,1048576
2048,0,0.7853981633974483,clean,sequential,0,-7.475379780547637e-10,-9.202614660660525e-10,1.727234880112888e-10,0.1876895799512824,4194304
2048,0,0.7853981633974483,clean,kahan,0,-8.28483006512554e-10,-9.202614660660525e-10,9.17784595534986e-11,0.0997308514349019,4194304
2048,0,0.7853981633974483,clean,sequential,1,-1.0838644386095199e-09,-9.202614660660525e-10,1.636029725434673e-10,0.1777787928498622,4194304
2048,0,0.7853981633974483,clean,kahan,1,-1.120244226680435e-09,-9.202614660660525e-10,1.9998276061438238e-10,0.2173108056662109,4194304
2048,0,0.7853981633974483,clean,sequential,2,-8.787320322723071e-10,-9.202614660660525e-10,4.152943379374539e-11,0.0451278634661038,4194304
2048,0,0.7853981633974483,clean,kahan,2,-9.42624035071855e-10,-9.202614660660525e-10,2.2362569005802405e-11,0.024300234042612,4194304
2048,0,0.7853981633974483,clean,sequential,3,-7.860021669506258e-10,-9.202614660660525e-10,1.342592991154267e-10,0.1458925577850829,4194304
2048,0,0.7853981633974483,clean,kahan,3,-8.564880063380261e-10,-9.202614660660525e-10,6.37734597280265e-11,0.0692992829534048,4194304
2048,0,0.7853981633974483,clean,sequential,4,-4.56238577265322e-10,-9.202614660660525e-10,4.6402288880073056e-10,0.5042294020897589,4194304
2048,0,0.7853981633974483,clean,kahan,4,-5.528723893286951e-10,-9.202614660660525e-10,3.6738907673735735e-10,0.3992224930463269,4194304
2048,0,0.7853981633974483,clean,sequential,5,-8.231013541392003e-10,-9.202614660660525e-10,9.716011192685218e-11,0.1055788115764465,4194304
2048,0,0.7853981633974483,clean,kahan,5,-8.578895264820132e-10,-9.202614660660525e-10,6.237193958403943e-11,0.0677763243208127,4194304
2048,0,0.7853981633974483,clean,sequential,6,-2.81694795577875e-10,-9.202614660660525e-10,6.385666704881775e-10,0.6938969999666855,4194304
2048,0,0.7853981633974483,clean,kahan,6,-2.2803460817327158e-10,-9.202614660660525e-10,6.92226857892781e-10,0.7522067188708039,4194304
2048,0,0.7853981633974483,clean,sequential,7,-8.625084615558955e-10,-9.202614660660525e-10,5.775300451015696e-11,0.0627571691739309,4194304
2048,0,0.7853981633974483,clean,kahan,7,-8.65691693012102e-10,-9.202614660660525e-10,5.4569773053950565e-11,0.0592981180524989,4194304
2048,0,0.7853981633974483,clean,sequential,8,-6.883410596347016e-10,-9.202614660660525e-10,2.3192040643135086e-10,0.2520157748457812,4194304
2048,0,0.7853981633974483,clean,kahan,8,-7.406370049866454e-10,-9.202614660660525e-10,1.7962446107940707e-10,0.1951885064222762,4194304
2048,0,0.7853981633974483,clean,sequential,9,-4.980977235027098e-10,-9.202614660660525e-10,4.2216374256334274e-10,0.4587432573570799,4194304
2048,0,0.7853981633974483,clean,kahan,9,-6.402062706547295e-10,-9.202614660660525e-10,2.8005519541132296e-10,0.3043213322932091,4194304
2048,0,0.7853981633974483,jackson,sequential,0,0.3535500547785267,0.3535500546559948,1.225318735365022e-10,3.4657574485662584e-10,4194304
2048,0,0.7853981633974483,jackson,kahan,0,0.3535500547783565,0.3535500546559948,1.2236173185797838e-10,3.4609450697734067e-10,4194304
2048,0,0.7853981633974483,jackson,sequential,1,0.3535500544233916,0.3535500546559948,2.326032144672752e-10,6.579074487588433e-10,4194304
2048,0,0.7853981633974483,jackson,kahan,1,0.3535500544177438,0.3535500546559948,2.382510300158458e-10,6.738820341794735e-10,4194304
2048,0,0.7853981633974483,jackson,sequential,2,0.3535500546212347,0.3535500546559948,3.476008370029149e-11,9.831729126477762e-11,4194304
2048,0,0.7853981633974483,jackson,kahan,2,0.3535500546281765,0.3535500546559948,2.7818247705369004e-11,7.868262877921552e-11,4194304
2048,0,0.7853981633974483,jackson,sequential,3,0.3535500547337096,0.3535500546559948,7.771477905649249e-11,2.1981266310963856e-10,4194304
2048,0,0.7853981633974483,jackson,kahan,3,0.3535500547368201,0.3535500546559948,8.082534641573602e-11,2.2861075921591728e-10,4194304
2048,0,0.7853981633974483,jackson,sequential,4,0.3535500549010565,0.3535500546559948,2.4506174867156005e-10,6.931458373270675e-10,4194304
2048,0,0.7853981633974483,jackson,kahan,4,0.3535500548920704,0.3535500546559948,2.3607560351024404e-10,6.677289407858988e-10,4194304
2048,0,0.7853981633974483,jackson,sequential,5,0.3535500546848791,0.3535500546559948,2.888428385361408e-11,8.169786278697812e-11,4194304
2048,0,0.7853981633974483,jackson,kahan,5,0.3535500546830652,0.3535500546559948,2.7070401475981495e-11,7.65673802605435e-11,4194304
2048,0,0.7853981633974483,jackson,sequential,6,0.3535500553223854,0.3535500546559948,6.663906093606896e-10,1.88485505965793e-09,4194304
2048,0,0.7853981633974483,jackson,kahan,6,0.3535500553216924,0.3535500546559948,6.656976081487186e-10,1.882894937737866e-09,4194304
2048,0,0.7853981633974483,jackson,sequential,7,0.3535500546419035,0.3535500546559948,1.4091339206601106e-11,3.985670210208854e-11,4194304
2048,0,0.7853981633974483,jackson,kahan,7,0.3535500546512461,0.3535500546559948,4.748701432077951e-12,1.3431482669967198e-11,4194304
2048,0,0.7853981633974483,jackson,sequential,8,0.3535500548223461,0.3535500546559948,1.663512660954325e-10,4.705168728012013e-10,4194304
2048,0,0.7853981633974483,jackson,kahan,8,0.3535500548258899,0.3535500546559948,1.6989515350118722e-10,4.805405946450656e-10,4194304
2048,0,0.7853981633974483,jackson,sequential,9,0.353550054981969,0.3535500546559948,3.2597419208357787e-10,9.220029463741751e-10,4194304
2048,0,0.7853981633974483,jackson,kahan,9,0.3535500549913872,0.3535500546559948,3.3539238053492676e-10,9.48641857406201e-10,4194304
2048,0,0.7853981633974483,lorentz,sequential,0,0.353548397504009,0.3535483973750489,1.2896017587138428e-10,3.6475961092982014e-10,4194304
2048,0,0.7853981633974483,lorentz,kahan,0,0.3535483974990278,0.3535483973750489,1.2397893822679862e-10,3.5067034427900433e-10,4194304
2048,0,0.7853981633974483,lorentz,sequential,1,0.3535483971461273,0.3535483973750489,2.2892160389531566e-10,6.474972184712593e-10,4194304
2048,0,0.7853981633974483,lorentz,kahan,1,0.3535483971447283,0.3535483973750489,2.3032059592864582e-10,6.514542213702036e-10,4194304
2048,0,0.7853981633974483,lorentz,sequential,2,0.3535483973464812,0.3535483973750489,2.8567648246990984e-11,8.08026523641289e-11,4194304
2048,0,0.7853981633974483,lorentz,kahan,2,0.3535483973484378,0.3535483973750489,2.661104669954284e-11,7.526846931599433e-11,4194304
2048,0,0.7853981633974483,lorentz,sequential,3,0.353548397463079,0.3535483973750489,8.803013873404096e-11,2.489903486697393e-10,4194304
2048,0,0.7853981633974483,lorentz,kahan,3,0.3535483974615795,0.3535483973750489,8.653067151698224e-11,2.447491550221605e-10,4194304
2048,0,0.7853981633974483,lorentz,sequential,4,0.3535483976160636,0.3535483973750489,2.410147081910452e-10,6.81702165758578e-10,4194304
2048,0,0.7853981633974483,lorentz,kahan,4,0.3535483976188541,0.3535483973750489,2.4380525376344053e-10,6.895951320203796e-10,4194304
2048,0,0.7853981633974483,lorentz,sequential,5,0.3535483974091031,0.3535483973750489,3.4054203901234814e-11,9.632119436567451e-11,4194304
2048,0,0.7853981633974483,lorentz,kahan,5,0.3535483974095367,0.3535483973750489,3.448780150350217e-11,9.754761090577663e-11,4194304
2048,0,0.7853981633974483,lorentz,sequential,6,0.3535483980448324,0.3535483973750489,6.697835619462467e-10,1.894460749699655e-09,4194304
2048,0,0.7853981633974483,lorentz,kahan,6,0.3535483980436098,0.3535483973750489,6.685609288403781e-10,1.891002572219723e-09,4194304
2048,0,0.7853981633974483,lorentz,sequential,7,0.3535483973699608,0.3535483973750489,5.088096610705861e-12,1.4391513717733923e-11,4194304
2048,0,0.7853981633974483,lorentz,kahan,7,0.3535483973710385,0.3535483973750489,4.010403120702222e-12,1.1343293168567052e-11,4194304
2048,0,0.7853981633974483,lorentz,sequential,8,0.3535483975505918,0.3535483973750489,1.7554291353860663e-10,4.965173505012054e-10,4194304
2048,0,0.7853981633974483,lorentz,kahan,8,0.3535483975514362,0.3535483973750489,1.763872936599853e-10,4.989056518699793e-10,4194304
2048,0,0.7853981633974483,lorentz,sequential,9,0.3535483977215171,0.3535483973750489,3.4646818747319225e-10,9.799738594364327e-10,4194304
2048,0,0.7853981633974483,lorentz,kahan,9,0.353548397722116,0.3535483973750489,3.4706715279497757e-10,9.816680131258072e-10,4194304
3072,0,0.7853981633974483,clean,sequential,0,-9.215606973491062e-09,-8.296691955413136e-09,9.189150180779256e-10,0.11075679596352664,9437184
3072,0,0.7853981633974483,clean,kahan,0,-9.272905139702776e-09,-8.296691955413136e-09,9.7621318428964e-10,0.11766294199373215,9437184
3072,0,0.7853981633974483,clean,sequential,1,-9.454290236071066e-09,-8.296691955413136e-09,1.1575982806579304e-09,0.1395252815072471,9437184
3072,0,0.7853981633974483,clean,kahan,1,-9.400175301315604e-09,-8.296691955413136e-09,1.1034833459024676e-09,0.13300281025650293,9437184
3072,0,0.7853981633974483,clean,sequential,2,-8.537368213957259e-09,-8.296691955413136e-09,2.4067625854412276e-10,0.029008701279682286,9437184
3072,0,0.7853981633974483,clean,kahan,2,-8.617403747713267e-09,-8.296691955413136e-09,3.207117923001305e-10,0.03865538144885368,9437184
3072,0,0.7853981633974483,clean,sequential,3,-7.957504253478181e-09,-8.296691955413136e-09,3.39187701934955e-10,0.040882282210520496,9437184
3072,0,0.7853981633974483,clean,kahan,3,-7.97842263161896e-09,-8.296691955413136e-09,3.18269323794176e-10,0.038360990802668374,9437184
3072,0,0.7853981633974483,clean,sequential,4,-7.728940315317261e-09,-8.296691955413136e-09,5.677516400958753e-10,0.06843108592521005,9437184
3072,0,0.7853981633974483,clean,kahan,4,-8.005881452007104e-09,-8.296691955413136e-09,2.908105034060319e-10,0.0350513801125633,9437184
3072,0,0.7853981633974483,clean,sequential,5,-7.899887683202415e-09,-8.296691955413136e-09,3.9680427221072075e-10,0.047826805471767306,9437184
3072,0,0.7853981633974483,clean,kahan,5,-8.149089231488211e-09,-8.296691955413136e-09,1.4760272392492517e-10,0.017790551308660134,9437184
3072,0,0.7853981633974483,clean,sequential,6,-7.334359289101292e-09,-8.296691955413136e-09,9.623326663118445e-10,0.1159899236326323,9437184
3072,0,0.7853981633974483,clean,kahan,6,-7.528991155280695e-09,-8.296691955413136e-09,7.677008001324411e-10,0.0925309514030539,9437184
3072,0,0.7853981633974483,clean,sequential,7,-8.333447623838715e-09,-8.296691955413136e-09,3.675566842557847e-11,0.0044301594687503635,9437184
3072,0,0.7853981633974483,clean,kahan,7,-8.56354978338728e-09,-8.296691955413136e-09,2.668578279741442e-10,0.03216436495512336,9437184
3072,0,0.7853981633974483,clean,sequential,8,-8.717093489659286e-09,-8.296691955413136e-09,4.204015342461496e-10,0.050670982664586056,9437184
3072,0,0.7853981633974483,clean,kahan,8,-8.657521586693175e-09,-8.296691955413136e-09,3.6082963128003934e-10,0.043490783220487994,9437184
3072,0,0.7853981633974483,clean,sequential,9,-8.103163594945274e-09,-8.296691955413136e-09,1.9352836046786244e-10,0.023325966723592263,9437184
3072,0,0.7853981633974483,clean,kahan,9,-8.043591691979187e-09,-8.296691955413136e-09,2.5310026343394953e-10,0.030506166167687532,9437184
3072,0,0.7853981633974483,jackson,sequential,0,0.3535519082895374,0.353551909163996,8.744585611175637e-10,2.4733526773629832e-09,9437184
3072,0,0.7853981633974483,jackson,kahan,0,0.35355190829267025,0.353551909163996,8.713257337866764e-10,2.4644916664345027e-09,9437184
3072,0,0.7853981633974483,jackson,sequential,1,0.3535519079079075,0.353551909163996,1.2560884554702056e-09,3.55276954504456e-09,9437184
3072,0,0.7853981633974483,jackson,kahan,1,0.35355190790526136,0.353551909163996,1.2587346165382485e-09,3.5602540501467952e-09,9437184
3072,0,0.7853981633974483,jackson,sequential,2,0.35355190888175647,0.353551909163996,2.822395095414265e-10,7.982972294190299e-10,9437184
3072,0,0.7853981633974483,jackson,kahan,2,0.3535519088797162,0.353551909163996,2.8427976639378016e-10,8.040679714217474e-10,9437184
3072,0,0.7853981633974483,jackson,sequential,3,0.35355190945696413,0.353551909163996,2.929681497398917e-10,8.286425335183176e-10,9437184
3072,0,0.7853981633974483,jackson,kahan,3,0.35355190944606535,0.353551909163996,2.820693678629027e-10,7.978159940640119e-10,9437184
3072,0,0.7853981633974483,jackson,sequential,4,0.353551909487438,0.353551909163996,3.2344199540901286e-10,9.148359463644798e-10,9437184
3072,0,0.7853981633974483,jackson,kahan,4,0.35355190947159887,0.353551909163996,3.076028876058956e-10,8.700359965054331e-10,9437184
3072,0,0.7853981633974483,jackson,sequential,5,0.3535519093735886,0.353551909163996,2.095926210365917e-10,5.928199384701147e-10,9437184
3072,0,0.7853981633974483,jackson,kahan,5,0.35355190937041653,0.353551909163996,2.0642054732178394e-10,5.838479215396775e-10,9437184
3072,0,0.7853981633974483,jackson,sequential,6,0.3535519097676233,0.353551909163996,6.036273147991267e-10,1.7073230242949489e-09,9437184
3072,0,0.7853981633974483,jackson,kahan,6,0.3535519097662834,0.353551909163996,6.022874421418578e-10,1.7035332762479447e-09,9437184
3072,0,0.7853981633974483,jackson,sequential,7,0.3535519087251215,0.353551909163996,4.3887449230339826e-10,1.2413297197041161e-09,9437184
3072,0,0.7853981633974483,jackson,kahan,7,0.35355190869795744,0.353551909163996,4.660385410915069e-10,1.3181615740486178e-09,9437184
3072,0,0.7853981633974483,jackson,sequential,8,0.35355190893540284,0.353551909163996,2.2859314441348033e-10,6.465617593580772e-10,9437184
3072,0,0.7853981633974483,jackson,kahan,8,0.3535519089291592,0.353551909163996,2.3483676114821606e-10,6.64221448283246e-10,9437184
3072,0,0.7853981633974483,jackson,sequential,9,0.3535519093178725,0.353551909163996,1.5387652263498808e-10,4.352303541475491e-10,9437184
3072,0,0.7853981633974483,jackson,kahan,9,0.35355190932591557,0.353551909163996,1.6191958884803626e-10,4.579796761129338e-10,9437184
3072,0,0.7853981633974483,lorentz,sequential,0,0.3535511673969642,0.35355116829313177,8.961675845853279e-10,2.5347606370863663e-09,9437184
3072,0,0.7853981633974483,lorentz,kahan,0,0.35355116739966896,0.35355116829313177,8.934628037415848e-10,2.527110313494449e-09,9437184
3072,0,0.7853981633974483,lorentz,sequential,1,0.3535511670244673,0.35355116829313177,1.2686644512704959e-09,3.588347501142005e-09,9437184
3072,0,0.7853981633974483,lorentz,kahan,1,0.35355116702419415,0.35355116829313177,1.2689376216457049e-09,3.5891201484974865e-09,9437184
3072,0,0.7853981633974483,lorentz,sequential,2,0.3535511679933907,0.35355116829313177,2.997410653016175e-10,8.478010884498055e-10,9437184
3072,0,0.7853981633974483,lorentz,kahan,2,0.3535511680028974,0.35355116829313177,2.9023439207520596e-10,8.209119870156124e-10,9437184
3072,0,0.7853981633974483,lorentz,sequential,3,0.3535511685514107,0.35355116829313177,2.5827895377972254e-10,7.305277904373424e-10,9437184
3072,0,0.7853981633974483,lorentz,kahan,3,0.3535511685610031,0.35355116829313177,2.6787133622363513e-10,7.576593156709388e-10,9437184
3072,0,0.7853981633974483,lorentz,sequential,4,0.35355116858702657,0.35355116829313177,2.938947973873951e-10,8.312652417647361e-10,9437184
3072,0,0.7853981633974483,lorentz,kahan,4,0.35355116858918756,0.35355116829313177,2.9605579099367674e-10,8.373774931163989e-10,9437184
3072,0,0.7853981633974483,lorentz,sequential,5,0.3535511684912935,0.35355116829313177,1.9816170926389987e-10,5.604894765885842e-10,9437184
3072,0,0.7853981633974483,lorentz,kahan,5,0.35355116849360113,0.35355116829313177,2.0046936333173448e-10,5.67016548975236e-10,9437184
3072,0,0.7853981633974483,lorentz,sequential,6,0.3535511688788452,0.35355116829313177,5.857134222075899e-10,1.6566581438134885e-09,9437184
3072,0,0.7853981633974483,lorentz,kahan,6,0.3535511688834444,0.35355116829313177,5.903126321094021e-10,1.6696667556192878e-09,9437184
3072,0,0.7853981633974483,lorentz,sequential,7,0.35355116779863327,0.35355116829313177,4.944984977051092e-10,1.3986617555032855e-09,9437184
3072,0,0.7853981633974483,lorentz,kahan,7,0.35355116780555784,0.35355116829313177,4.875739256782197e-10,1.3790759850465793e-09,9437184
3072,0,0.7853981633974483,lorentz,sequential,8,0.353551168043563,0.35355116829313177,2.495687545511771e-10,7.05891471822992e-10,9437184
3072,0,0.7853981633974483,lorentz,kahan,8,0.35355116803964903,0.35355116829313177,2.5348273480219063e-10,7.169619493154279e-10,9437184
3072,0,0.7853981633974483,lorentz,sequential,9,0.35355116845608,0.35355116829313177,1.6294821048035146e-10,4.6089003542833707e-10,9437184
3072,0,0.7853981633974483,lorentz,kahan,9,0.35355116845933243,0.35355116829313177,1.662006643421421e-10,4.700894219768041e-10,9437184
4096,0,0.7853981633974483,clean,sequential,0,-1.5684608950736328e-08,-1.6187690078801016e-08,5.030811280646887e-10,0.031078005917812252,16777216
4096,0,0.7853981633974483,clean,kahan,0,-1.592153232054817e-08,-1.6187690078801016e-08,2.661577582528475e-10,0.01644198504896019,16777216
4096,0,0.7853981633974483,clean,sequential,1,-1.6806562926695756e-08,-1.6187690078801016e-08,6.188728478947398e-10,0.03823107836152607,16777216
4096,0,0.7853981633974483,clean,kahan,1,-1.6921159259119228e-08,-1.6187690078801016e-08,7.334691803182114e-10,0.0453103053460817,16777216
4096,0,0.7853981633974483,clean,sequential,2,-1.6065954544886824e-08,-1.6187690078801016e-08,1.2173553391419279e-10,0.007520253558203126,16777216
4096,0,0.7853981633974483,clean,kahan,2,-1.63688162805772e-08,-1.6187690078801016e-08,1.811262017761824e-10,0.011189132043822646,16777216
4096,0,0.7853981633974483,clean,sequential,3,-1.499437149160738e-08,-1.6187690078801016e-08,1.1933185871936379e-09,0.07371765714469523,16777216
4096,0,0.7853981633974483,clean,kahan,3,-1.4927068883676136e-08,-1.6187690078801016e-08,1.2606211951248809e-09,0.07787529838959284,16777216
4096,0,0.7853981633974483,clean,sequential,4,-1.3035227519854547e-08,-1.6187690078801016e-08,3.1524625589464696e-09,0.19474443503677238,16777216
4096,0,0.7853981633974483,clean,kahan,4,-1.3436769430687296e-08,-1.6187690078801016e-08,2.75092064811372e-09,0.16993904842027185,16777216
4096,0,0.7853981633974483,clean,sequential,5,-1.539084210904465e-08,-1.6187690078801016e-08,7.96847969756366e-10,0.04922555138363426,16777216
4096,0,0.7853981633974483,clean,kahan,5,-1.5696432328840414e-08,-1.6187690078801016e-08,4.912577499606025e-10,0.03034761275816252,16777216
4096,0,0.7853981633974483,clean,sequential,6,-1.6058106283260693e-08,-1.6187690078801016e-08,1.295837955403234e-10,0.008005082560236498,16777216
4096,0,0.7853981633974483,clean,kahan,6,-1.613905131171847e-08,-1.6187690078801016e-08,4.8638767082546026e-11,0.003004676198134168,16777216
4096,0,0.7853981633974483,clean,sequential,7,-1.7102178828331456e-08,-1.6187690078801016e-08,9.144887495304396e-10,0.05649285012739592,16777216
4096,0,0.7853981633974483,clean,kahan,7,-1.7102178828331552e-08,-1.6187690078801016e-08,9.144887495305355e-10,0.05649285012740184,16777216
4096,0,0.7853981633974483,clean,sequential,8,-1.6458787676191775e-08,-1.6187690078801016e-08,2.7109759739075893e-10,0.01674714527341868,16777216
4096,0,0.7853981633974483,clean,kahan,8,-1.651244786359646e-08,-1.6187690078801016e-08,3.247577847954444e-10,0.020062021401110148,16777216
4096,0,0.7853981633974483,clean,sequential,9,-1.557016245160114e-08,-1.6187690078801016e-08,6.175276271998766e-10,0.03814797690058169,16777216
4096,0,0.7853981633974483,clean,kahan,9,-1.5502405096318994e-08,-1.6187690078801016e-08,6.852849824820226e-10,0.042333710316053944,16777216
4096,0,0.7853981633974483,jackson,sequential,0,0.3535525576169216,0.3535525572469009,3.7002073627334653e-10,1.0465791540434121e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,0,0.35355255765627003,0.3535525572469009,4.0936914968980886e-10,1.15787353619374e-09,16777216
4096,0,0.7853981633974483,jackson,sequential,1,0.3535525565428285,0.3535525572469009,7.040723559725848e-10,1.9914220433170308e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,1,0.3535525565158787,0.3535525572469009,7.31022187228092e-10,2.067647856716216e-09,16777216
4096,0,0.7853981633974483,jackson,sequential,2,0.3535525571699654,0.3535525572469009,7.693545800435686e-11,2.176068491865823e-10,16777216
4096,0,0.7853981633974483,jackson,kahan,2,0.3535525571851552,0.3535525572469009,6.174566413719162e-11,1.7464352292627314e-10,16777216
4096,0,0.7853981633974483,jackson,sequential,3,0.35355255840393757,0.3535525572469009,1.1570366886815009e-09,3.2726016683100744e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,3,0.35355255840369093,0.3535525572469009,1.1567900526365804e-09,3.2719040745864112e-09,16777216
4096,0,0.7853981633974483,jackson,sequential,4,0.3535525600256125,0.3535525572469009,2.778711594153549e-09,7.859401769828116e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,4,0.3535525599903486,0.3535525572469009,2.743447746755834e-09,7.75966031222896e-09,16777216
4096,0,0.7853981633974483,jackson,sequential,5,0.35355255772760263,0.3535525572469009,4.807017561780924e-10,1.3596330908233194e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,5,0.3535525576997504,0.3535525572469009,4.528495356481699e-10,1.2808549291072604e-09,16777216
4096,0,0.7853981633974483,jackson,sequential,6,0.35355255698734167,0.3535525572469009,2.5955920746056904e-10,7.341460332849685e-10,16777216
4096,0,0.7853981633974483,jackson,kahan,6,0.35355255699469706,0.3535525572469009,2.522038133889737e-10,7.133417881428276e-10,16777216
4096,0,0.7853981633974483,jackson,sequential,7,0.35355255610362935,0.3535525572469009,1.1432715329995347e-09,3.23366783683349e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,7,0.35355255614244135,0.3535525572469009,1.10445952383742e-09,3.123890638602081e-09,16777216
4096,0,0.7853981633974483,jackson,sequential,8,0.3535525567857254,0.3535525572469009,4.6117548668789254e-10,1.3044043303746605e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,8,0.35355255679785075,0.3535525572469009,4.4905013041329767e-10,1.270108562953221e-09,16777216
4096,0,0.7853981633974483,jackson,sequential,9,0.3535525578773454,0.3535525572469009,6.304445299143424e-10,1.7831706120967922e-09,16777216
4096,0,0.7853981633974483,jackson,kahan,9,0.35355255786727346,0.3535525572469009,6.20372586634943e-10,1.7546827873789364e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,0,0.35355213991315954,0.35355213949378167,4.193778657679559e-10,1.1861839285385853e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,0,0.35355213991859147,0.35355213949378167,4.2480979844938815e-10,1.2015478086418418e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,1,0.35355213872018376,0.35355213949378167,7.735979079548372e-10,2.1880730493173647e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,1,0.35355213873782093,0.35355213949378167,7.559607384521883e-10,2.138187424164871e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,2,0.3535521394287231,0.35355213949378167,6.505856964267309e-11,1.8401407423477733e-10,16777216
4096,0,0.7853981633974483,lorentz,kahan,2,0.3535521394169498,0.35355213949378167,7.683187419615933e-11,2.173141260187754e-10,16777216
4096,0,0.7853981633974483,lorentz,sequential,3,0.35355214068328783,0.35355213949378167,1.1895061602373858e-09,3.3644433942346627e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,3,0.3535521406724849,0.35355213949378167,1.1787032461185731e-09,3.333888030790164e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,4,0.35355214228674336,0.35355213949378167,2.7929616952526715e-09,7.899716571512345e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,4,0.3535521422800148,0.35355213949378167,2.7862331331007795e-09,7.88068525646635e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,5,0.3535521399606088,0.35355213949378167,4.668271325058981e-10,1.3203911965412071e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,5,0.3535521399666205,0.35355213949378167,4.728388236507897e-10,1.3373948870110175e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,6,0.35355213926939727,0.35355213949378167,2.2438439994942883e-10,6.346571690124798e-10,16777216
4096,0,0.7853981633974483,lorentz,kahan,6,0.3535521392808285,0.35355213949378167,2.129531551098296e-10,6.023246116251407e-10,16777216
4096,0,0.7853981633974483,lorentz,sequential,7,0.35355213838369837,0.35355213949378167,1.1100833030575075e-09,3.139800835732269e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,7,0.35355213837635063,0.35355213949378167,1.117431036590233e-09,3.1605834381038624e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,8,0.35355213902959126,0.35355213949378167,4.641904083335646e-10,1.3129333879811774e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,8,0.3535521390415057,0.35355213949378167,4.522759944336485e-10,1.2792342172818422e-09,16777216
4096,0,0.7853981633974483,lorentz,sequential,9,0.3535521401460821,0.35355213949378167,6.523004358882645e-10,1.8449907751151856e-09,16777216
4096,0,0.7853981633974483,lorentz,kahan,9,0.353552140143399,0.35355213949378167,6.496173043935016e-10,1.8374017063611269e-09,16777216
6144,0,0.7853981633974483,clean,sequential,0,-4.631236511772523e-08,-4.4427292231260646e-08,1.885072886464584e-09,0.04243051493329991,37748736
6144,0,0.7853981633974483,clean,kahan,0,-4.482534128032645e-08,-4.4427292231260646e-08,3.980490490658066e-10,0.008959561320861346,37748736
6144,0,0.7853981633974483,clean,sequential,1,-4.953714461419079e-08,-4.4427292231260646e-08,5.109852382930145e-09,0.11501606616787392,37748736
6144,0,0.7853981633974483,clean,kahan,1,-4.859672709255769e-08,-4.4427292231260646e-08,4.1694348612970435e-09,0.09384850284355792,37748736
6144,0,0.7853981633974483,clean,sequential,2,-4.4130958664275835e-08,-4.4427292231260646e-08,2.963335669848116e-10,0.00667007940619664,37748736
6144,0,0.7853981633974483,clean,kahan,2,-4.3571619422685715e-08,-4.4427292231260646e-08,8.556728085749309e-10,0.019260071131970737,37748736
